input,output
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Which ahritis causes no periosteal reaction
A. Psoriatic athritis
B. Reactive ahritis
C. Neropathic ahritis
D. Rheumatoid ahritis"," The answer is C. Neuropathic arthritis.

Neuropathic arthritis is a type of arthritis that occurs as a result of damage to the joints due to nerve damage or neuropathy. It is characterized by pain, stiffness, and limited mobility in the affected joints. Unlike other types of arthritis, neuropathic arthritis does not cause a periosteal reaction, which is an inflammatory response that occurs in the periosteum, a layer of tissue that covers the bones.

Therefore, option C is the correct answer."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Fossa ovalis is a remnant of -
A. Septum primum
B. Septum secundum
C. Septum spurium
D. AV cushion", B. Septum secundum
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Melatonin
A. Is synthesized in the anterior pituitary gland
B. Regulate skin pigmentation in humans
C. Secretion is increased by darkness
D. Secretion is inhibited by norepinephrine from the sympathetic nervous system", C. Secretion is increased by darkness
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Which of the following is a cerebellar nucleus ?
A. Caudate nucleus
B. Subthalamic nucleus
C. Fastigial nucleus
D. Pautamen", C. Fastigial nucleus
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Charge transferred across rows of detector in a 'Bucket brigade' fashion is seen in:
A. CMOS
B. CCD
C. Flat panel detector
D. PSP", B. CCD (Charge-Coupled Device)
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Vegetation in mitral valve seen in which condition
A. Libman sacks
B. Infective endocarditis
C. NBTE
D. Rheumatic fever", B. Infective endocarditis
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

The value of elastic modulus for amalgam is:
A. 5-15 GPa
B. 78 GPa
C. 40-60 GPa
D. 245 GPa", C. 40-60 GPa
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

German measles are
A. Rubeola
B. Measles
C. Rubella
D. All of the above", C. Rubella
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Trinucleotide sequence associated with spino-cerebellar ataxia is?
A. CTG
B. CUG
C. GGG
D. CAG", B. CUG
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Maximum urinary catheter induced infection
A. E.coli
B. Pseudomonas
C. Staphylococcus epidermidis
D. Proteus", C. Staphylococcus epidermidis
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Major central nucleus of sympathetic system is
A. Nucleus ambiguus
B. Nucleus tractus solitarius
C. Edinger-Westphal nucleus
D. Hypothalamus", C. Edinger-Westphal nucleus
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Largest intestinal protozoa is ?
A. E. coli
B. Balantidium coli
C. Giardia
D. T. gondii", B. Balantidium coli
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Paial ptosis is oculomotor nerve injury is due to intact -
A. Supply from opposite oculomotor nerve
B. Sympathetic innervation
C. Parasympathetic innervation
D. Action of orbicularis oculi"," The answer is A. Supply from opposite oculomotor nerve.

Paial ptosis, also known as unilateral ptosis, is a condition where the eyelid droops on one side. It is caused by a lesion or injury to the oculomotor nerve, which is responsible for controlling the movement of the eyelid and eyeball. The oculomotor nerve is a cranial nerve that originates in the brain and innervates the muscles of the eye and eyelid.

In the case of paial ptosis, the injury to the oculomotor nerve is usually due to a lesion or trauma that affects the nerve on one side of the face. This can cause weakness or paralysis of the muscles that control eyelid movement, resulting in a droopy eyelid.

Therefore, the correct answer is A. Supply from opposite oculomotor nerve, as the injury to the oculomotor nerve on one side of the face causes the eyelid to droop on the same side. The other options, B, C, and D, do not accurately describe the cause of paial ptosis."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Human sperm remains feile for how many hours in a female genital tract ?
A. 6-8 hrs
B. 12-24 hrs
C. 24-48 hrs
D. 72-96 hrs", B. 12-24 hrs
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Which muscle is paralyzed if there is hyperextension of metacarpophalangeal joint and flexion of the interphalangeal joint?
A. Extensor digitorum
B. Interossei and lumbricals
C. Adductor pollicis
D. Pronator quadratus muscle"," The answer is B. Interossei and lumbricals.

Explanation:

Hyperextension of the metacarpophalangeal joint (MCP joint) and flexion of the interphalangeal joint (IP joint) would result in a position where the finger is extended and the hand is in a palmar position.

The muscles that are responsible for these movements are:

* Extensor digitorum (choice A): This muscle extends the MCP joint and is responsible for the hyperextension.
* Lumbricals (choice B): These muscles flex the IP joint and are responsible for the flexion.
* Interossei (choice B): These muscles also flex the IP joint and work synergistically with the lumbricals.
* Adductor pollicis (choice C): This muscle adducts the thumb and is not involved in the movements described.
* Pronator quadratus muscle (choice D): This muscle rotates the forearm and is not involved in the movements described.

Therefore, the correct answer is choice B, Interossei and lumbricals."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Sullivan’s index is which of the following?
A. Mortality indicator
B. Health care delivery indicator
C. Disability indicator
D. Nutritional status indicator", C. Disability indicator
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

The definition of exudate is
A. Extravascular fluid that has a high protein concentration and contains cellular debris
B. Extravascular fluid that has a low protein concentration
C. Extravascular fluid with high glucose concentration
D. Extravascular fluid with low glucose concentration", A. Extravascular fluid that has a high protein concentration and contains cellular debris.
